episode,training_reward
266331,30.0
266332,33.0
266333,31.0
266334,32.0
266335,40.0
266336,36.0
266337,36.0
266338,35.0
266339,36.0
266340,32.0
266341,37.0
266342,37.0
266343,34.0
266344,35.0
266345,25.0
266346,31.0
266347,32.0
266348,36.0
266349,38.0
266350,31.0
266351,33.0
266352,37.0
266353,36.0
266354,38.0
266355,38.0
266356,37.0
266357,34.0
266358,38.0
266359,37.0
266360,36.0
266361,37.0
266362,35.0
266363,28.0
266364,25.0
266365,33.0
266366,35.0
266367,28.0
266368,30.0
266369,34.0
266370,36.0
266371,37.0
266372,32.0
266373,33.0
266374,31.0
266375,30.0
266376,30.0
266377,33.0
266378,31.0
266379,35.0
266380,36.0
266381,34.0
266382,33.0
266383,37.0
266384,28.0
266385,25.0
266386,35.0
266387,37.0
266388,31.0
266389,29.0
266390,35.0
266391,33.0
266392,41.0
266393,34.0
266394,31.0
266395,37.0
266396,35.0
266397,27.0
266398,32.0
266399,33.0
266400,37.0
266401,36.0
266402,31.0
266403,40.0
266404,36.0
266405,29.0
266406,29.0
266407,36.0
266408,35.0
266409,35.0
266410,36.0
266411,30.0
266412,33.0
266413,34.0
266414,35.0
266415,38.0
266416,35.0
266417,33.0
266418,41.0
266419,39.0
266420,39.0
266421,34.0
266422,38.0
266423,35.0
266424,32.0
266425,33.0
266426,32.0
266427,32.0
266428,29.0
266429,33.0
266430,34.0
266431,31.0
266432,35.0
266433,38.0
266434,35.0
266435,32.0
266436,36.0
266437,37.0
266438,30.0
266439,32.0
266440,35.0
266441,35.0
266442,35.0
266443,28.0
266444,34.0
266445,33.0
266446,36.0
266447,35.0
266448,37.0
266449,34.0
266450,33.0
266451,33.0
266452,31.0
266453,29.0
266454,32.0
266455,32.0
266456,32.0
266457,37.0
266458,34.0
266459,39.0
266460,33.0
266461,39.0
266462,39.0
266463,34.0
266464,36.0
266465,32.0
266466,40.0
266467,33.0
266468,33.0
266469,38.0
266470,37.0
266471,35.0
266472,38.0
266473,35.0
266474,35.0
266475,34.0
266476,39.0
266477,33.0
266478,33.0
266479,29.0
266480,29.0
266481,35.0
266482,33.0
266483,37.0
266484,36.0
266485,36.0
266486,34.0
266487,36.0
266488,34.0
266489,40.0
266490,34.0
266491,37.0
266492,34.0
266493,31.0
266494,33.0
266495,34.0
266496,29.0
266497,40.0
266498,39.0
266499,33.0
266500,35.0
266501,38.0
266502,33.0
266503,34.0
266504,34.0
266505,35.0
266506,35.0
266507,33.0
266508,33.0
266509,34.0
266510,33.0
266511,33.0
266512,33.0
266513,34.0
266514,37.0
266515,34.0
266516,32.0
266517,34.0
266518,36.0
266519,36.0
266520,31.0
266521,34.0
266522,31.0
266523,37.0
266524,35.0
266525,35.0
266526,38.0
266527,31.0
266528,31.0
266529,33.0
266530,33.0
266531,31.0
266532,39.0
266533,39.0
266534,35.0
266535,36.0
266536,39.0
266537,39.0
266538,38.0
266539,38.0
266540,40.0
266541,42.0
266542,26.0
266543,38.0
266544,33.0
266545,32.0
266546,31.0
266547,34.0
266548,39.0
266549,37.0
266550,37.0
266551,35.0
266552,40.0
266553,26.0
266554,32.0
266555,27.0
266556,35.0
266557,31.0
266558,31.0
266559,33.0
266560,35.0
266561,25.0
266562,29.0
266563,34.0
266564,36.0
266565,35.0
266566,37.0
266567,34.0
266568,37.0
266569,36.0
266570,34.0
266571,36.0
266572,34.0
266573,38.0
266574,37.0
266575,32.0
266576,33.0
266577,32.0
266578,33.0
266579,33.0
266580,37.0
266581,36.0
266582,39.0
266583,31.0
266584,29.0
266585,39.0
266586,38.0
266587,38.0
266588,36.0
266589,29.0
266590,27.0
266591,35.0
266592,33.0
266593,41.0
266594,27.0
266595,32.0
266596,34.0
266597,34.0
266598,32.0
266599,36.0
266600,35.0
266601,38.0
266602,33.0
266603,37.0
266604,32.0
266605,32.0
266606,33.0
266607,36.0
266608,39.0
266609,39.0
266610,33.0
266611,35.0
266612,34.0
266613,36.0
266614,33.0
266615,39.0
266616,36.0
266617,31.0
266618,36.0
266619,36.0
266620,33.0
266621,38.0
266622,31.0
266623,34.0
266624,29.0
266625,31.0
266626,33.0
266627,35.0
266628,29.0
266629,40.0
266630,36.0
266631,35.0
266632,33.0
266633,37.0
266634,37.0
266635,33.0
266636,39.0
266637,38.0
266638,38.0
266639,37.0
266640,38.0
266641,34.0
266642,31.0
266643,27.0
266644,36.0
266645,37.0
266646,33.0
266647,29.0
266648,34.0
266649,35.0
266650,31.0
266651,31.0
266652,35.0
266653,37.0
266654,44.0
266655,34.0
266656,33.0
266657,35.0
266658,39.0
266659,39.0
266660,40.0
266661,41.0
266662,38.0
266663,36.0
266664,34.0
266665,36.0
266666,41.0
266667,28.0
266668,29.0
266669,27.0
266670,31.0
266671,28.0
266672,36.0
266673,28.0
266674,28.0
266675,30.0
266676,33.0
266677,29.0
266678,30.0
266679,35.0
266680,35.0
266681,25.0
266682,34.0
266683,36.0
266684,38.0
266685,31.0
266686,35.0
266687,39.0
266688,33.0
266689,34.0
266690,38.0
266691,37.0
266692,40.0
266693,35.0
266694,41.0
266695,35.0
266696,40.0
266697,36.0
266698,36.0
266699,35.0
266700,33.0
266701,36.0
266702,38.0
266703,38.0
266704,30.0
266705,36.0
266706,40.0
266707,37.0
266708,37.0
266709,28.0
266710,28.0
266711,35.0
266712,34.0
266713,34.0
266714,34.0
266715,34.0
266716,31.0
266717,28.0
266718,28.0
266719,38.0
266720,34.0
266721,33.0
266722,33.0
266723,34.0
266724,33.0
266725,36.0
266726,34.0
266727,33.0
266728,33.0
266729,35.0
266730,40.0
266731,29.0
266732,38.0
266733,31.0
266734,37.0
266735,35.0
266736,37.0
266737,27.0
266738,31.0
266739,34.0
266740,32.0
266741,29.0
266742,32.0
266743,28.0
266744,32.0
266745,42.0
266746,39.0
266747,39.0
266748,34.0
266749,30.0
266750,34.0
266751,32.0
266752,28.0
266753,30.0
266754,30.0
266755,36.0
266756,36.0
266757,36.0
266758,32.0
266759,30.0
266760,32.0
266761,39.0
266762,34.0
266763,41.0
266764,39.0
266765,33.0
266766,36.0
266767,32.0
266768,35.0
266769,35.0
266770,43.0
266771,35.0
266772,33.0
266773,36.0
266774,36.0
266775,27.0
266776,31.0
266777,33.0
266778,34.0
266779,37.0
266780,33.0
266781,33.0
266782,33.0
266783,40.0
266784,39.0
266785,40.0
266786,33.0
266787,38.0
266788,36.0
266789,33.0
266790,34.0
266791,38.0
266792,34.0
266793,35.0
266794,36.0
266795,34.0
266796,30.0
266797,36.0
266798,30.0
266799,29.0
266800,30.0
266801,33.0
266802,33.0
266803,30.0
266804,33.0
266805,35.0
266806,33.0
266807,35.0
266808,31.0
266809,23.0
266810,43.0
266811,34.0
266812,34.0
266813,34.0
266814,33.0
266815,34.0
266816,37.0
266817,35.0
266818,32.0
266819,28.0
266820,20.0
266821,33.0
266822,32.0
266823,33.0
266824,31.0
266825,34.0
266826,31.0
266827,36.0
266828,39.0
266829,34.0
266830,36.0
266831,33.0
266832,34.0
266833,37.0
266834,27.0
266835,31.0
266836,31.0
266837,0.0
266838,35.0
266839,32.0
266840,36.0
266841,32.0
266842,36.0
266843,36.0
266844,36.0
266845,32.0
266846,38.0
266847,35.0
266848,32.0
266849,32.0
266850,32.0
266851,37.0
266852,38.0
266853,33.0
266854,30.0
266855,27.0
266856,40.0
266857,40.0
266858,38.0
266859,36.0
266860,31.0
266861,32.0
266862,33.0
266863,39.0
266864,39.0
266865,39.0
266866,39.0
266867,37.0
266868,35.0
266869,36.0
266870,32.0
266871,32.0
266872,36.0
266873,44.0
266874,35.0
266875,36.0
266876,35.0
266877,37.0
266878,38.0
266879,40.0
266880,40.0
266881,35.0
266882,31.0
266883,34.0
266884,38.0
266885,36.0
266886,35.0
266887,32.0
266888,35.0
266889,35.0
266890,34.0
266891,30.0
266892,31.0
266893,31.0
266894,32.0
266895,35.0
266896,30.0
266897,32.0
266898,38.0
266899,38.0
266900,34.0
266901,41.0
266902,30.0
266903,26.0
266904,35.0
266905,29.0
266906,32.0
266907,34.0
266908,37.0
266909,32.0
266910,26.0
266911,36.0
266912,36.0
266913,38.0
266914,36.0
266915,32.0
266916,35.0
266917,38.0
266918,32.0
266919,32.0
266920,32.0
266921,36.0
266922,33.0
266923,36.0
266924,36.0
266925,35.0
266926,35.0
266927,27.0
266928,31.0
266929,42.0
266930,30.0
266931,36.0
266932,38.0
266933,38.0
266934,23.0
266935,28.0
266936,27.0
266937,29.0
266938,36.0
266939,33.0
266940,30.0
266941,33.0
266942,38.0
266943,37.0
266944,39.0
266945,40.0
266946,35.0
266947,32.0
266948,34.0
266949,31.0
266950,34.0
266951,34.0
266952,40.0
266953,32.0
266954,37.0
266955,29.0
266956,29.0
266957,34.0
266958,35.0
266959,30.0
266960,36.0
266961,37.0
266962,30.0
266963,39.0
266964,28.0
266965,39.0
266966,27.0
266967,38.0
266968,35.0
266969,33.0
266970,28.0
266971,28.0
266972,33.0
266973,33.0
266974,30.0
266975,35.0
266976,31.0
266977,28.0
266978,33.0
266979,30.0
266980,37.0
266981,37.0
266982,37.0
266983,36.0
266984,33.0
266985,33.0
266986,29.0
266987,40.0
266988,35.0
266989,37.0
266990,37.0
266991,34.0
266992,39.0
266993,29.0
266994,38.0
266995,32.0
266996,32.0
266997,35.0
266998,38.0
266999,34.0
267000,43.0
267001,37.0
267002,43.0
267003,32.0
267004,27.0
267005,27.0
267006,34.0
267007,31.0
267008,30.0
267009,27.0
267010,34.0
267011,35.0
267012,38.0
267013,32.0
267014,35.0
267015,31.0
267016,37.0
267017,39.0
267018,39.0
267019,32.0
267020,33.0
267021,37.0
267022,41.0
267023,46.0
267024,40.0
267025,33.0
267026,32.0
267027,36.0
267028,34.0
267029,34.0
267030,34.0
267031,36.0
267032,33.0
267033,32.0
267034,32.0
267035,28.0
267036,35.0
267037,33.0
267038,30.0
267039,31.0
267040,37.0
267041,40.0
267042,36.0
267043,30.0
267044,33.0
267045,32.0
267046,30.0
267047,31.0
267048,36.0
267049,28.0
267050,35.0
267051,30.0
267052,32.0
267053,28.0
267054,32.0
267055,33.0
267056,31.0
267057,42.0
267058,33.0
267059,34.0
267060,37.0
267061,35.0
267062,27.0
267063,30.0
267064,32.0
267065,28.0
267066,35.0
267067,23.0
267068,34.0
267069,30.0
267070,34.0
267071,34.0
267072,35.0
267073,38.0
267074,34.0
267075,24.0
267076,30.0
267077,35.0
267078,33.0
267079,32.0
267080,35.0
267081,28.0
267082,30.0
267083,32.0
267084,35.0
267085,29.0
267086,29.0
267087,31.0
267088,31.0
267089,37.0
267090,36.0
267091,30.0
267092,35.0
267093,31.0
267094,36.0
267095,30.0
267096,33.0
267097,39.0
267098,30.0
267099,32.0
267100,32.0
267101,33.0
267102,31.0
267103,34.0
267104,34.0
267105,40.0
267106,34.0
267107,33.0
267108,33.0
267109,38.0
267110,34.0
267111,36.0
267112,25.0
267113,37.0
267114,37.0
267115,32.0
267116,29.0
267117,39.0
267118,35.0
267119,34.0
267120,39.0
267121,31.0
267122,30.0
267123,37.0
267124,36.0
267125,36.0
267126,36.0
267127,31.0
267128,39.0
267129,39.0
267130,30.0
267131,33.0
267132,37.0
267133,36.0
267134,41.0
267135,41.0
267136,31.0
267137,40.0
267138,36.0
267139,30.0
267140,41.0
267141,38.0
267142,38.0
267143,31.0
267144,28.0
267145,39.0
267146,30.0
267147,34.0
267148,38.0
267149,37.0
267150,37.0
267151,37.0
267152,34.0
267153,35.0
267154,33.0
267155,34.0
267156,29.0
267157,40.0
267158,42.0
267159,30.0
267160,34.0
267161,34.0
267162,36.0
267163,31.0
267164,29.0
267165,32.0
267166,33.0
267167,34.0
267168,37.0
267169,37.0
267170,38.0
267171,37.0
267172,32.0
267173,30.0
267174,38.0
267175,29.0
267176,33.0
267177,39.0
267178,32.0
267179,33.0
267180,33.0
267181,33.0
267182,40.0
267183,35.0
267184,31.0
267185,31.0
267186,31.0
267187,31.0
267188,27.0
267189,37.0
267190,37.0
267191,35.0
267192,37.0
267193,31.0
267194,40.0
267195,32.0
267196,35.0
267197,32.0
267198,32.0
267199,34.0
267200,33.0
267201,34.0
267202,39.0
267203,39.0
267204,39.0
267205,37.0
267206,31.0
267207,37.0
267208,32.0
267209,35.0
267210,41.0
267211,33.0
267212,35.0
267213,34.0
267214,32.0
267215,42.0
267216,33.0
267217,36.0
267218,28.0
267219,32.0
267220,32.0
267221,32.0
267222,40.0
267223,30.0
267224,41.0
267225,36.0
267226,36.0
267227,36.0
267228,11.0
267229,4.0
267230,4.0
267231,40.0
267232,2.0
267233,2.0
267234,12.0
267235,19.0
267236,38.0
267237,29.0
267238,34.0
267239,29.0
267240,31.0
267241,31.0
267242,37.0
267243,35.0
267244,32.0
267245,30.0
267246,31.0
267247,33.0
267248,35.0
267249,34.0
267250,39.0
267251,44.0
267252,35.0
267253,33.0
267254,32.0
267255,26.0
267256,34.0
267257,35.0
267258,32.0
267259,38.0
267260,39.0
267261,32.0
267262,34.0
267263,35.0
267264,34.0
267265,41.0
267266,34.0
267267,33.0
267268,33.0
267269,32.0
267270,27.0
267271,27.0
267272,37.0
267273,36.0
267274,27.0
267275,27.0
267276,30.0
267277,27.0
267278,30.0
267279,35.0
267280,36.0
267281,36.0
267282,36.0
267283,36.0
267284,36.0
267285,34.0
267286,32.0
267287,41.0
267288,39.0
267289,36.0
267290,42.0
267291,34.0
267292,31.0
267293,36.0
267294,37.0
267295,39.0
267296,40.0
267297,41.0
267298,39.0
267299,36.0
267300,41.0
267301,34.0
267302,38.0
267303,32.0
267304,37.0
267305,37.0
267306,34.0
267307,36.0
267308,36.0
267309,33.0
267310,30.0
267311,27.0
267312,30.0
267313,32.0
267314,32.0
267315,41.0
267316,35.0
267317,30.0
267318,34.0
267319,34.0
267320,33.0
267321,36.0
267322,34.0
267323,36.0
267324,35.0
267325,30.0
267326,27.0
267327,35.0
267328,29.0
267329,31.0
267330,33.0
267331,31.0
267332,30.0
267333,32.0
267334,34.0
267335,33.0
267336,36.0
267337,33.0
267338,36.0
267339,32.0
267340,32.0
267341,31.0
267342,32.0
267343,37.0
267344,25.0
267345,25.0
267346,27.0
267347,29.0
267348,26.0
267349,35.0
267350,35.0
267351,35.0
267352,35.0
267353,37.0
267354,37.0
267355,25.0
267356,28.0
267357,36.0
267358,43.0
267359,43.0
267360,35.0
267361,35.0
267362,43.0
267363,30.0
267364,30.0
267365,38.0
267366,37.0
267367,35.0
267368,40.0
267369,40.0
267370,36.0
267371,37.0
267372,37.0
267373,41.0
267374,32.0
267375,31.0
267376,34.0
267377,33.0
267378,32.0
267379,31.0
267380,31.0
267381,36.0
267382,41.0
267383,39.0
267384,37.0
267385,31.0
267386,39.0
267387,36.0
267388,34.0
267389,32.0
267390,45.0
267391,37.0
267392,31.0
267393,29.0
267394,40.0
267395,29.0
267396,31.0
267397,31.0
267398,32.0
267399,31.0
267400,41.0
267401,32.0
267402,29.0
267403,33.0
267404,33.0
267405,32.0
267406,32.0
267407,38.0
267408,35.0
267409,39.0
267410,37.0
267411,32.0
267412,31.0
267413,38.0
267414,31.0
267415,36.0
267416,36.0
267417,42.0
267418,35.0
267419,39.0
267420,32.0
267421,34.0
267422,37.0
267423,34.0
267424,38.0
267425,37.0
267426,35.0
267427,38.0
267428,43.0
267429,43.0
267430,39.0
267431,41.0
267432,34.0
267433,28.0
267434,39.0
267435,42.0
267436,39.0
267437,36.0
267438,34.0
267439,33.0
267440,33.0
267441,35.0
267442,30.0
267443,39.0
267444,29.0
267445,39.0
267446,34.0
267447,38.0
267448,31.0
267449,29.0
267450,35.0
267451,34.0
267452,32.0
267453,30.0
267454,43.0
267455,37.0
267456,35.0
267457,32.0
267458,33.0
267459,34.0
267460,37.0
267461,24.0
267462,31.0
267463,32.0
267464,39.0
267465,31.0
267466,33.0
267467,37.0
267468,32.0
267469,40.0
267470,40.0
267471,40.0
267472,29.0
267473,36.0
267474,38.0
267475,27.0
267476,32.0
267477,35.0
267478,39.0
267479,33.0
267480,34.0
267481,34.0
267482,30.0
267483,43.0
267484,35.0
267485,37.0
267486,37.0
267487,37.0
267488,32.0
267489,34.0
267490,29.0
267491,41.0
267492,37.0
267493,38.0
267494,33.0
267495,38.0
267496,36.0
267497,30.0
267498,33.0
267499,33.0
267500,32.0
267501,28.0
267502,32.0
267503,33.0
267504,37.0
267505,37.0
267506,31.0
267507,40.0
267508,30.0
267509,28.0
267510,30.0
267511,31.0
267512,31.0
267513,32.0
267514,33.0
267515,27.0
267516,33.0
267517,34.0
267518,29.0
267519,31.0
267520,32.0
267521,27.0
267522,37.0
267523,36.0
267524,36.0
267525,39.0
267526,34.0
267527,33.0
267528,39.0
267529,34.0
267530,33.0
267531,39.0
267532,32.0
267533,35.0
267534,31.0
267535,36.0
267536,37.0
267537,34.0
267538,38.0
267539,34.0
267540,33.0
267541,32.0
267542,31.0
267543,32.0
267544,27.0
267545,35.0
267546,35.0
267547,28.0
267548,35.0
267549,35.0
267550,31.0
267551,33.0
267552,31.0
267553,31.0
267554,33.0
267555,36.0
267556,32.0
267557,29.0
267558,35.0
267559,35.0
267560,33.0
267561,35.0
267562,37.0
267563,33.0
267564,34.0
267565,35.0
267566,37.0
267567,39.0
267568,38.0
267569,28.0
267570,32.0
267571,36.0
267572,30.0
267573,31.0
267574,27.0
267575,34.0
267576,39.0
267577,32.0
267578,40.0
267579,38.0
267580,34.0
267581,37.0
267582,40.0
267583,36.0
267584,35.0
267585,40.0
267586,40.0
267587,35.0
267588,35.0
267589,35.0
267590,35.0
267591,41.0
267592,41.0
267593,35.0
267594,32.0
267595,30.0
267596,33.0
267597,31.0
267598,29.0
267599,34.0
267600,32.0
267601,31.0
267602,31.0
267603,35.0
267604,31.0
267605,35.0
267606,42.0
267607,40.0
267608,34.0
267609,34.0
267610,33.0
267611,39.0
267612,31.0
267613,30.0
267614,40.0
267615,40.0
267616,32.0
267617,34.0
267618,40.0
267619,32.0
267620,39.0
267621,30.0
267622,41.0
267623,31.0
267624,39.0
267625,36.0
267626,43.0
267627,33.0
267628,32.0
267629,41.0
267630,41.0
267631,38.0
267632,36.0
267633,31.0
267634,34.0
267635,30.0
267636,34.0
267637,39.0
267638,41.0
267639,40.0
267640,36.0
267641,26.0
267642,37.0
267643,32.0
267644,32.0
267645,34.0
267646,33.0
267647,30.0
267648,39.0
267649,35.0
267650,40.0
267651,34.0
267652,35.0
267653,40.0
267654,39.0
267655,30.0
267656,39.0
267657,35.0
267658,31.0
267659,38.0
267660,29.0
267661,37.0
267662,32.0
267663,27.0
267664,29.0
267665,34.0
267666,32.0
267667,32.0
267668,34.0
267669,36.0
267670,38.0
267671,30.0
267672,31.0
267673,40.0
267674,31.0
267675,36.0
267676,31.0
267677,37.0
267678,35.0
267679,41.0
267680,33.0
267681,32.0
267682,33.0
267683,35.0
267684,30.0
267685,34.0
267686,36.0
267687,33.0
267688,33.0
267689,29.0
267690,32.0
267691,36.0
267692,36.0
267693,31.0
267694,26.0
267695,35.0
267696,37.0
267697,35.0
267698,37.0
267699,38.0
267700,37.0
267701,32.0
267702,24.0
267703,41.0
267704,39.0
267705,36.0
267706,33.0
267707,38.0
267708,38.0
267709,38.0
267710,30.0
267711,30.0
267712,38.0
267713,30.0
267714,37.0
267715,27.0
267716,35.0
267717,36.0
267718,31.0
267719,40.0
267720,39.0
267721,41.0
267722,36.0
267723,36.0
267724,35.0
267725,36.0
267726,36.0
267727,38.0
267728,34.0
267729,41.0
267730,40.0
267731,45.0
267732,36.0
267733,33.0
267734,35.0
267735,37.0
267736,30.0
267737,35.0
267738,39.0
267739,34.0
267740,28.0
267741,32.0
267742,35.0
267743,37.0
267744,34.0
267745,36.0
267746,38.0
267747,39.0
267748,32.0
267749,38.0
267750,38.0
267751,37.0
267752,30.0
267753,37.0
267754,37.0
267755,33.0
267756,39.0
267757,35.0
267758,28.0
267759,36.0
267760,37.0
267761,31.0
267762,34.0
267763,38.0
267764,43.0
267765,39.0
267766,35.0
267767,30.0
267768,39.0
267769,37.0
267770,40.0
267771,1.0
267772,35.0
267773,40.0
267774,38.0
267775,38.0
267776,28.0
267777,34.0
267778,31.0
267779,35.0
267780,35.0
267781,31.0
267782,31.0
267783,41.0
267784,39.0
267785,37.0
267786,37.0
267787,37.0
267788,40.0
267789,37.0
267790,34.0
267791,28.0
267792,32.0
267793,35.0
267794,33.0
267795,34.0
267796,30.0
267797,30.0
267798,37.0
267799,33.0
267800,34.0
267801,34.0
267802,35.0
267803,40.0
267804,31.0
267805,35.0
267806,36.0
267807,35.0
267808,36.0
267809,39.0
267810,39.0
267811,42.0
267812,32.0
267813,28.0
267814,37.0
267815,37.0
267816,28.0
267817,32.0
267818,30.0
267819,32.0
267820,38.0
267821,38.0
267822,40.0
267823,40.0
267824,32.0
267825,32.0
267826,32.0
267827,28.0
267828,33.0
267829,34.0
267830,37.0
267831,33.0
267832,37.0
267833,35.0
267834,38.0
267835,38.0
267836,27.0
267837,39.0
267838,34.0
267839,34.0
267840,34.0
267841,42.0
267842,35.0
267843,33.0
267844,34.0
267845,27.0
267846,32.0
267847,28.0
267848,27.0
267849,37.0
267850,28.0
267851,34.0
267852,38.0
267853,32.0
267854,33.0
267855,38.0
267856,38.0
267857,39.0
267858,35.0
267859,39.0
267860,36.0
267861,33.0
267862,36.0
267863,39.0
267864,34.0
267865,42.0
267866,46.0
267867,46.0
267868,35.0
267869,37.0
267870,29.0
267871,30.0
267872,30.0
267873,37.0
267874,37.0
267875,38.0
267876,31.0
267877,39.0
267878,38.0
267879,35.0
267880,35.0
267881,39.0
267882,36.0
267883,39.0
267884,37.0
267885,33.0
267886,35.0
267887,34.0
267888,37.0
267889,37.0
267890,33.0
267891,35.0
267892,34.0
267893,34.0
267894,36.0
267895,34.0
267896,35.0
267897,37.0
267898,39.0
267899,34.0
267900,37.0
267901,31.0
267902,37.0
267903,25.0
267904,39.0
267905,36.0
267906,36.0
267907,33.0
267908,42.0
267909,38.0
267910,37.0
267911,42.0
267912,33.0
267913,26.0
267914,39.0
267915,34.0
267916,36.0
267917,40.0
267918,37.0
267919,35.0
267920,38.0
267921,38.0
267922,33.0
267923,36.0
267924,41.0
267925,34.0
267926,34.0
267927,31.0
267928,34.0
267929,39.0
267930,34.0
267931,33.0
267932,31.0
267933,39.0
267934,36.0
267935,36.0
267936,35.0
267937,39.0
267938,37.0
267939,36.0
267940,37.0
267941,30.0
267942,37.0
267943,33.0
267944,38.0
267945,39.0
267946,35.0
267947,33.0
267948,34.0
267949,35.0
267950,35.0
267951,34.0
267952,40.0
267953,42.0
267954,40.0
267955,34.0
267956,41.0
267957,41.0
267958,40.0
267959,41.0
267960,37.0
267961,40.0
267962,29.0
267963,32.0
267964,30.0
267965,29.0
267966,37.0
267967,39.0
267968,36.0
267969,37.0
267970,37.0
267971,34.0
267972,32.0
267973,35.0
267974,34.0
267975,30.0
267976,35.0
267977,45.0
267978,38.0
267979,37.0
267980,34.0
267981,37.0
267982,44.0
267983,40.0
267984,34.0
267985,39.0
267986,35.0
267987,36.0
267988,39.0
267989,32.0
267990,37.0
267991,38.0
267992,36.0
267993,38.0
267994,36.0
267995,36.0
267996,37.0
267997,38.0
267998,29.0
267999,34.0
268000,31.0
268001,39.0
268002,34.0
268003,39.0
268004,35.0
268005,38.0
268006,39.0
268007,35.0
268008,38.0
268009,38.0
268010,38.0
268011,32.0
268012,39.0
268013,36.0
268014,37.0
268015,34.0
268016,37.0
268017,38.0
268018,31.0
268019,36.0
268020,30.0
268021,36.0
268022,35.0
268023,36.0
268024,41.0
268025,36.0
268026,39.0
268027,40.0
268028,32.0
268029,40.0
268030,34.0
268031,35.0
268032,41.0
268033,38.0
268034,41.0
268035,34.0
268036,33.0
268037,30.0
268038,38.0
268039,34.0
268040,36.0
268041,34.0
268042,43.0
268043,26.0
268044,26.0
268045,30.0
268046,34.0
268047,31.0
268048,32.0
268049,32.0
268050,32.0
268051,36.0
268052,30.0
268053,34.0
268054,34.0
268055,35.0
268056,32.0
268057,34.0
268058,33.0
268059,31.0
268060,39.0
268061,34.0
268062,36.0
268063,34.0
268064,34.0
268065,40.0
268066,34.0
268067,35.0
268068,38.0
268069,33.0
268070,29.0
268071,38.0
268072,34.0
268073,35.0
268074,36.0
268075,32.0
268076,31.0
268077,30.0
268078,30.0
268079,34.0
268080,39.0
268081,37.0
268082,38.0
268083,38.0
268084,33.0
268085,34.0
268086,37.0
268087,31.0
268088,30.0
268089,39.0
268090,38.0
268091,33.0
268092,36.0
268093,33.0
268094,38.0
268095,33.0
268096,34.0
268097,27.0
268098,38.0
268099,27.0
268100,36.0
268101,35.0
268102,40.0
268103,35.0
268104,33.0
268105,39.0
268106,34.0
268107,33.0
268108,38.0
268109,37.0
268110,37.0
268111,39.0
268112,30.0
268113,37.0
268114,41.0
268115,40.0
268116,34.0
268117,39.0
268118,36.0
268119,38.0
268120,33.0
268121,30.0
268122,41.0
268123,32.0
268124,30.0
268125,30.0
268126,29.0
268127,30.0
268128,34.0
268129,30.0
268130,28.0
268131,33.0
268132,39.0
268133,38.0
268134,38.0
268135,39.0
268136,36.0
268137,36.0
268138,36.0
268139,31.0
268140,32.0
268141,32.0
268142,43.0
268143,40.0
268144,43.0
268145,37.0
268146,30.0
268147,31.0
268148,39.0
268149,32.0
268150,32.0
268151,39.0
268152,34.0
268153,30.0
268154,37.0
268155,35.0
268156,36.0
268157,36.0
268158,27.0
268159,35.0
268160,36.0
268161,35.0
268162,29.0
268163,35.0
268164,38.0
268165,36.0
268166,37.0
268167,38.0
268168,40.0
268169,39.0
268170,33.0
268171,35.0
268172,40.0
268173,38.0
268174,27.0
268175,39.0
268176,38.0
268177,36.0
268178,33.0
268179,33.0
268180,40.0
268181,36.0
268182,33.0
268183,42.0
268184,34.0
268185,33.0
268186,28.0
268187,34.0
268188,35.0
268189,41.0
268190,32.0
268191,37.0
268192,37.0
268193,37.0
268194,33.0
268195,40.0
268196,39.0
268197,37.0
268198,34.0
268199,34.0
268200,33.0
268201,36.0
268202,34.0
268203,35.0
268204,30.0
268205,32.0
268206,32.0
268207,29.0
268208,37.0
268209,37.0
268210,33.0
268211,36.0
268212,35.0
268213,37.0
268214,32.0
268215,30.0
268216,40.0
268217,35.0
268218,31.0
268219,32.0
268220,35.0
268221,31.0
268222,28.0
268223,39.0
268224,42.0
268225,31.0
268226,38.0
268227,28.0
268228,35.0
268229,37.0
268230,34.0
268231,36.0
268232,37.0
268233,37.0
268234,30.0
268235,35.0
268236,33.0
268237,41.0
268238,42.0
268239,42.0
268240,38.0
268241,39.0
268242,39.0
268243,37.0
268244,36.0
268245,39.0
268246,40.0
268247,38.0
268248,41.0
268249,40.0
268250,37.0
268251,39.0
268252,38.0
268253,34.0
268254,39.0
268255,33.0
268256,39.0
268257,34.0
268258,39.0
268259,41.0
268260,41.0
268261,39.0
268262,39.0
268263,40.0
268264,36.0
268265,38.0
268266,37.0
268267,37.0
268268,37.0
268269,36.0
268270,40.0
268271,39.0
268272,36.0
268273,39.0
268274,41.0
268275,33.0
268276,44.0
268277,31.0
268278,35.0
268279,27.0
268280,30.0
268281,37.0
268282,41.0
268283,34.0
268284,30.0
268285,34.0
268286,38.0
268287,34.0
268288,36.0
268289,36.0
268290,36.0
268291,35.0
268292,32.0
268293,36.0
268294,36.0
268295,37.0
268296,35.0
268297,31.0
268298,38.0
268299,38.0
268300,39.0
268301,40.0
268302,40.0
268303,37.0
268304,44.0
268305,34.0
268306,37.0
268307,37.0
268308,32.0
268309,33.0
268310,41.0
268311,39.0
268312,36.0
268313,38.0
268314,38.0
268315,37.0
268316,32.0
268317,39.0
268318,32.0
268319,35.0
268320,43.0
268321,36.0
268322,36.0
268323,38.0
268324,31.0
268325,30.0
268326,34.0
268327,30.0
268328,30.0
