phase,episode,reward,positions
training,60935,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, -1, 1), (2, 0, 1), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,60949,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,60953,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,60957,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,60970,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,60996,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61057,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61180,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61223,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61234,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61353,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61371,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61374,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61380,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61383,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61385,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61389,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61402,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61413,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61493,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61504,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61509,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61604,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61646,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61654,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61665,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61672,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61722,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61771,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,61891,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61892,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,61944,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (1, 1, 0), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (3, -2, 1), (3, -3, 1), (2, -3, 1), (2, -2, 1), (1, -2, 1)]"
training,61980,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62071,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62082,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (4, -2, 0), (4, -1, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, 1), (1, 1, 1), (1, 0, 1), (1, -1, 1), (2, -1, 1), (3, -1, 1), (4, -1, 1), (4, -2, 1), (3, -2, 1), (2, -2, 1), (1, -2, 1)]"
training,62114,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, -1, 1), (2, 0, 1), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62223,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62274,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62280,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62283,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62284,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62285,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62288,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62296,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62318,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62348,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62349,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62379,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (2, 0, 1), (2, 0, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62381,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62382,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62392,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62393,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, -1, -1), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62398,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -1, -3), (2, -2, -3), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62404,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62407,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62414,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,62428,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,62429,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -1, -3), (2, -2, -3), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
